start,end,multiple,xirr,max_dd
2001-10-24,2019-10-24,2.6414253260298555,0.0994762547436796,-0.45131847954862125
2001-06-14,2019-06-14,2.571456171254885,0.09686799673410887,-0.45542904146778784
2005-05-05,2023-05-05,2.930142036601634,0.10937461097297968,-0.3513860490892755
2006-01-03,2024-01-03,3.2033248004404373,0.11789122207819155,-0.33177410515693984
2005-12-20,2023-12-20,3.2087654663967258,0.11805175964902152,-0.33178254563521925
2007-12-13,2025-12-12,4.138550024088279,0.1418452782548282,-0.3313117933793097
2006-05-12,2024-05-10,3.4807910633588866,0.1256654028945332,-0.3316972995336325
2002-03-11,2020-03-11,2.36961360070589,0.0890059681288361,-0.4470619265723561
2000-03-09,2018-03-09,2.550206970560996,0.09606821079196519,-0.46918362074396247
2004-12-03,2022-12-02,2.954109789871456,0.11015019130840047,-0.3739195693686723
2007-09-27,2025-09-26,4.078014831280406,0.1404744670357618,-0.33136585165297117
2008-04-17,2026-04-17,4.217109671299371,0.14359300626540644,-0.3312098340251185
2001-04-30,2019-04-30,2.627814785932709,0.09902926904005323,-0.45696427102658477
2001-05-21,2019-05-21,2.553666381863864,0.0962716963703594,-0.45619097871832837
1999-07-14,2017-07-14,2.278763956518817,0.08515578855023448,-0.4748195111561778
2000-06-29,2018-06-29,2.474384907037606,0.0931536566679531,-0.46639762160063913
2004-05-14,2022-05-13,3.0162914931101668,0.1121310252088848,-0.3969289657920012
2004-04-19,2022-04-19,3.355911710470144,0.12231586089460356,-0.39888004960955514
2002-08-27,2020-08-27,2.945679387469937,0.1099053451127787,-0.44050570562378843
2002-02-01,2020-01-31,2.798285258313161,0.10498100430206897,-0.44840889014549123
2006-12-06,2024-12-06,3.913178538735982,0.13662978735649922,-0.3315597902108611
2003-06-26,2021-06-25,3.4004086958469824,0.12346735303698064,-0.422307521475218
2006-09-25,2024-09-25,3.721853900739582,0.13200941830439689,-0.3316051091640716
2008-03-07,2026-03-06,4.02102510025885,0.13916413538852293,-0.33124620531534277
2002-02-26,2020-02-26,2.6963804500577897,0.10147917169281223,-0.4475096402217016
2001-01-26,2019-01-25,2.395841049120773,0.09002914851249552,-0.4604695490245968
